date,sheet,age,measure,value
2017-01-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2017-02-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2017-03-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2017-04-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2017-05-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2017-06-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2017-07-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2017-08-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2017-09-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2017-10-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2017-11-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2017-12-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2018-01-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2018-02-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2018-03-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2018-04-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2018-05-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2018-06-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2018-07-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2018-08-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2018-09-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2018-10-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2018-11-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2018-12-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2019-01-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2019-02-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2019-03-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2019-04-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2019-05-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2019-06-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2019-07-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2019-08-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2019-09-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2019-10-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2019-11-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2019-12-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2020-01-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2020-02-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2020-03-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2020-04-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2020-05-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2020-06-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2020-07-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2020-08-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2020-09-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2020-10-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2020-11-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2020-12-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2021-01-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2021-02-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2021-03-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2021-04-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2021-05-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2021-06-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2021-07-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2021-08-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2021-09-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2021-10-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2021-11-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2021-12-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2022-01-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2022-02-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2022-03-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2022-04-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2022-05-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2022-06-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2022-07-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2022-08-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2022-09-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2022-10-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2022-11-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2022-12-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2023-01-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2023-02-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2023-03-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2023-04-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2023-05-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2023-06-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2023-07-01,UK,Aged 35-49,Unemployment_rate (%),0.0
2023-08-01,UK,Aged 35-49,Unemployment_rate (%),0.0
1992-05-01,UK,Aged 35-49,Activity_level,9846016.816510336
1992-06-01,UK,Aged 35-49,Activity_level,9850766.85041318
1992-07-01,UK,Aged 35-49,Activity_level,9847770.79422782
1992-08-01,UK,Aged 35-49,Activity_level,9867117.445399147
1992-09-01,UK,Aged 35-49,Activity_level,9885297.939246183
1992-10-01,UK,Aged 35-49,Activity_level,9892369.92485323
1992-11-01,UK,Aged 35-49,Activity_level,9892889.510157023
1992-12-01,UK,Aged 35-49,Activity_level,9889554.465215929
1993-01-01,UK,Aged 35-49,Activity_level,9894112.243695179
1993-02-01,UK,Aged 35-49,Activity_level,9893639.550348587
1993-03-01,UK,Aged 35-49,Activity_level,9891232.257229535
1993-04-01,UK,Aged 35-49,Activity_level,9893779.092265874
1993-05-01,UK,Aged 35-49,Activity_level,9909137.600168131
1993-06-01,UK,Aged 35-49,Activity_level,9921529.54040562
1993-07-01,UK,Aged 35-49,Activity_level,9931120.018115152
1993-08-01,UK,Aged 35-49,Activity_level,9947555.997761302
1993-09-01,UK,Aged 35-49,Activity_level,9937105.920869168
1993-10-01,UK,Aged 35-49,Activity_level,9931698.5011268
1993-11-01,UK,Aged 35-49,Activity_level,9936125.307388077
1993-12-01,UK,Aged 35-49,Activity_level,9942204.409301639
1994-01-01,UK,Aged 35-49,Activity_level,9933356.406121558
1994-02-01,UK,Aged 35-49,Activity_level,9936827.463139273
1994-03-01,UK,Aged 35-49,Activity_level,9948244.766420975
1994-04-01,UK,Aged 35-49,Activity_level,9948598.49201988
1994-05-01,UK,Aged 35-49,Activity_level,9947552.858451594
1994-06-01,UK,Aged 35-49,Activity_level,9962616.28795252
1994-07-01,UK,Aged 35-49,Activity_level,9947888.572298452
1994-08-01,UK,Aged 35-49,Activity_level,9952752.150487594
1994-09-01,UK,Aged 35-49,Activity_level,9948538.36514888
1994-10-01,UK,Aged 35-49,Activity_level,9948397.791330438
1994-11-01,UK,Aged 35-49,Activity_level,9955494.33411962
1994-12-01,UK,Aged 35-49,Activity_level,9960691.762148242
1995-01-01,UK,Aged 35-49,Activity_level,9978522.42129784
1995-02-01,UK,Aged 35-49,Activity_level,9980718.709492136
1995-03-01,UK,Aged 35-49,Activity_level,10001921.921260599
1995-04-01,UK,Aged 35-49,Activity_level,10020146.237533681
1995-05-01,UK,Aged 35-49,Activity_level,10036168.166557956
1995-06-01,UK,Aged 35-49,Activity_level,10025429.805291152
1995-07-01,UK,Aged 35-49,Activity_level,10021258.148594014
1995-08-01,UK,Aged 35-49,Activity_level,10038520.23811034
1995-09-01,UK,Aged 35-49,Activity_level,10058040.685479451
1995-10-01,UK,Aged 35-49,Activity_level,10066445.613490019
1995-11-01,UK,Aged 35-49,Activity_level,10100195.74651884
1995-12-01,UK,Aged 35-49,Activity_level,10120747.792538352
1996-01-01,UK,Aged 35-49,Activity_level,10123121.839914873
1996-02-01,UK,Aged 35-49,Activity_level,10124894.193186942
1996-03-01,UK,Aged 35-49,Activity_level,10134610.77885641
1996-04-01,UK,Aged 35-49,Activity_level,10129731.01802444
1996-05-01,UK,Aged 35-49,Activity_level,10145777.237661365
1996-06-01,UK,Aged 35-49,Activity_level,10144510.243682764
1996-07-01,UK,Aged 35-49,Activity_level,10128795.26879881
1996-08-01,UK,Aged 35-49,Activity_level,10105431.283609748
1996-09-01,UK,Aged 35-49,Activity_level,10121308.157898821
1996-10-01,UK,Aged 35-49,Activity_level,10131096.392525874
1996-11-01,UK,Aged 35-49,Activity_level,10132375.126844112
1996-12-01,UK,Aged 35-49,Activity_level,10114700.13050092
1997-01-01,UK,Aged 35-49,Activity_level,10102878.900120942
1997-02-01,UK,Aged 35-49,Activity_level,10086952.62416203
1997-03-01,UK,Aged 35-49,Activity_level,10081722.94115059
1997-04-01,UK,Aged 35-49,Activity_level,10088054.551982492
1997-05-01,UK,Aged 35-49,Activity_level,10089518.891366623
1997-06-01,UK,Aged 35-49,Activity_level,10092044.336439475
1997-07-01,UK,Aged 35-49,Activity_level,10096467.840843659
1997-08-01,UK,Aged 35-49,Activity_level,10117089.04419506
1997-09-01,UK,Aged 35-49,Activity_level,10114933.585207447
1997-10-01,UK,Aged 35-49,Activity_level,10112675.212390855
1997-11-01,UK,Aged 35-49,Activity_level,10107068.320558157
1997-12-01,UK,Aged 35-49,Activity_level,10104975.919204496
1998-01-01,UK,Aged 35-49,Activity_level,10102728.163705356
1998-02-01,UK,Aged 35-49,Activity_level,10105150.293109078
1998-03-01,UK,Aged 35-49,Activity_level,10106865.339450872
1998-04-01,UK,Aged 35-49,Activity_level,10106576.200231789
1998-05-01,UK,Aged 35-49,Activity_level,10115342.583144771
1998-06-01,UK,Aged 35-49,Activity_level,10115482.742899442
1998-07-01,UK,Aged 35-49,Activity_level,10151381.136812177
1998-08-01,UK,Aged 35-49,Activity_level,10159777.790223625
1998-09-01,UK,Aged 35-49,Activity_level,10186409.986050136
1998-10-01,UK,Aged 35-49,Activity_level,10214036.297098795
1998-11-01,UK,Aged 35-49,Activity_level,10238501.430236323
1998-12-01,UK,Aged 35-49,Activity_level,10247709.012235735
1999-01-01,UK,Aged 35-49,Activity_level,10253220.961288463
1999-02-01,UK,Aged 35-49,Activity_level,10264273.23315696
1999-03-01,UK,Aged 35-49,Activity_level,10276961.909510545
1999-04-01,UK,Aged 35-49,Activity_level,10288088.903025588
1999-05-01,UK,Aged 35-49,Activity_level,10311388.418576159
1999-06-01,UK,Aged 35-49,Activity_level,10325479.182335626
1999-07-01,UK,Aged 35-49,Activity_level,10337913.246935114
1999-08-01,UK,Aged 35-49,Activity_level,10344854.799369225
1999-09-01,UK,Aged 35-49,Activity_level,10355257.335674036
1999-10-01,UK,Aged 35-49,Activity_level,10381757.267948356
1999-11-01,UK,Aged 35-49,Activity_level,10403152.709953375
1999-12-01,UK,Aged 35-49,Activity_level,10388448.514509242
2000-01-01,UK,Aged 35-49,Activity_level,10413792.120172834
2000-02-01,UK,Aged 35-49,Activity_level,10436261.43978751
2000-03-01,UK,Aged 35-49,Activity_level,10458022.84095943
2000-04-01,UK,Aged 35-49,Activity_level,10463521.160427459
2000-05-01,UK,Aged 35-49,Activity_level,10486954.231011719
2000-06-01,UK,Aged 35-49,Activity_level,10502988.448428582
2000-07-01,UK,Aged 35-49,Activity_level,10530680.646105848
2000-08-01,UK,Aged 35-49,Activity_level,10553214.204239443
2000-09-01,UK,Aged 35-49,Activity_level,10548640.838621242
2000-10-01,UK,Aged 35-49,Activity_level,10542207.578826062
2000-11-01,UK,Aged 35-49,Activity_level,10555886.545828931
2000-12-01,UK,Aged 35-49,Activity_level,10590685.083265502
2001-01-01,UK,Aged 35-49,Activity_level,10604842.30837341
2001-02-01,UK,Aged 35-49,Activity_level,10613378.377939336
2001-03-01,UK,Aged 35-49,Activity_level,10606024.083737489
2001-04-01,UK,Aged 35-49,Activity_level,10609699.953012194
2001-05-01,UK,Aged 35-49,Activity_level,10607472.636686184
2001-06-01,UK,Aged 35-49,Activity_level,10613432.027582549
2001-07-01,UK,Aged 35-49,Activity_level,10623743.874570265
2001-08-01,UK,Aged 35-49,Activity_level,10641843.46878777
2001-09-01,UK,Aged 35-49,Activity_level,10642444.172797114
2001-10-01,UK,Aged 35-49,Activity_level,10652207.775439493
2001-11-01,UK,Aged 35-49,Activity_level,10671734.87496065
2001-12-01,UK,Aged 35-49,Activity_level,10684919.888210379
2002-01-01,UK,Aged 35-49,Activity_level,10706641.867492136
2002-02-01,UK,Aged 35-49,Activity_level,10730525.205595199
2002-03-01,UK,Aged 35-49,Activity_level,10759222.568991672
2002-04-01,UK,Aged 35-49,Activity_level,10787787.71270815
2002-05-01,UK,Aged 35-49,Activity_level,10825350.720240748
2002-06-01,UK,Aged 35-49,Activity_level,10824086.443184499
2002-07-01,UK,Aged 35-49,Activity_level,10853970.836832644
2002-08-01,UK,Aged 35-49,Activity_level,10856639.803259403
2002-09-01,UK,Aged 35-49,Activity_level,10890981.992269184
2002-10-01,UK,Aged 35-49,Activity_level,10888422.627286565
2002-11-01,UK,Aged 35-49,Activity_level,10891447.156257352
2002-12-01,UK,Aged 35-49,Activity_level,10870508.24958636
2003-01-01,UK,Aged 35-49,Activity_level,10890575.441003539
2003-02-01,UK,Aged 35-49,Activity_level,10916137.72007626
2003-03-01,UK,Aged 35-49,Activity_level,10932116.688804861
2003-04-01,UK,Aged 35-49,Activity_level,10945613.345966393
2003-05-01,UK,Aged 35-49,Activity_level,10952584.42143882
2003-06-01,UK,Aged 35-49,Activity_level,10956816.333959566
2003-07-01,UK,Aged 35-49,Activity_level,10955625.841680525
2003-08-01,UK,Aged 35-49,Activity_level,10968554.781557307
2003-09-01,UK,Aged 35-49,Activity_level,10976979.885702748
2003-10-01,UK,Aged 35-49,Activity_level,10985320.81733604
2003-11-01,UK,Aged 35-49,Activity_level,11001983.70054685
2003-12-01,UK,Aged 35-49,Activity_level,11037181.553052071
2004-01-01,UK,Aged 35-49,Activity_level,11048143.888254546
2004-02-01,UK,Aged 35-49,Activity_level,11045223.060360767
2004-03-01,UK,Aged 35-49,Activity_level,11040693.001643825
2004-04-01,UK,Aged 35-49,Activity_level,11054740.624512862
2004-05-01,UK,Aged 35-49,Activity_level,11067143.876947537
2004-06-01,UK,Aged 35-49,Activity_level,11050096.77130967
2004-07-01,UK,Aged 35-49,Activity_level,11059981.388372106
2004-08-01,UK,Aged 35-49,Activity_level,11092675.151035197
2004-09-01,UK,Aged 35-49,Activity_level,11099755.625163171
2004-10-01,UK,Aged 35-49,Activity_level,11112754.20923572
2004-11-01,UK,Aged 35-49,Activity_level,11126342.062408362
2004-12-01,UK,Aged 35-49,Activity_level,11140947.11569385
2005-01-01,UK,Aged 35-49,Activity_level,11162869.916756429
2005-02-01,UK,Aged 35-49,Activity_level,11171958.604994074
2005-03-01,UK,Aged 35-49,Activity_level,11184076.697551273
2005-04-01,UK,Aged 35-49,Activity_level,11207968.304240009
2005-05-01,UK,Aged 35-49,Activity_level,11216843.026029244
2005-06-01,UK,Aged 35-49,Activity_level,11243183.14425708
2005-07-01,UK,Aged 35-49,Activity_level,11276345.396354372
2005-08-01,UK,Aged 35-49,Activity_level,11291682.593482409
2005-09-01,UK,Aged 35-49,Activity_level,11294024.937456585
2005-10-01,UK,Aged 35-49,Activity_level,11297490.305295927
2005-11-01,UK,Aged 35-49,Activity_level,11312647.914789772
2005-12-01,UK,Aged 35-49,Activity_level,11319179.356590696
2006-01-01,UK,Aged 35-49,Activity_level,11349310.601291608
2006-02-01,UK,Aged 35-49,Activity_level,11389418.898679182
2006-03-01,UK,Aged 35-49,Activity_level,11390452.373178285
2006-04-01,UK,Aged 35-49,Activity_level,11402011.344955847
2006-05-01,UK,Aged 35-49,Activity_level,11402801.853944508
2006-06-01,UK,Aged 35-49,Activity_level,11428852.752725314
2006-07-01,UK,Aged 35-49,Activity_level,11447805.453150956
2006-08-01,UK,Aged 35-49,Activity_level,11436935.713952856
2006-09-01,UK,Aged 35-49,Activity_level,11443331.098681241
2006-10-01,UK,Aged 35-49,Activity_level,11441496.840876706
2006-11-01,UK,Aged 35-49,Activity_level,11457742.553473856
2006-12-01,UK,Aged 35-49,Activity_level,11454931.45110628
2007-01-01,UK,Aged 35-49,Activity_level,11439891.298504043
2007-02-01,UK,Aged 35-49,Activity_level,11443401.149841439
2007-03-01,UK,Aged 35-49,Activity_level,11439876.134445628
2007-04-01,UK,Aged 35-49,Activity_level,11461764.335419256
2007-05-01,UK,Aged 35-49,Activity_level,11474557.774293922
2007-06-01,UK,Aged 35-49,Activity_level,11491300.319227766
2007-07-01,UK,Aged 35-49,Activity_level,11485050.044388814
2007-08-01,UK,Aged 35-49,Activity_level,11494838.618268834
2007-09-01,UK,Aged 35-49,Activity_level,11494296.7659587
2007-10-01,UK,Aged 35-49,Activity_level,11502532.060622612
2007-11-01,UK,Aged 35-49,Activity_level,11508540.064758997
2007-12-01,UK,Aged 35-49,Activity_level,11515216.85606226
2008-01-01,UK,Aged 35-49,Activity_level,11519819.318949267
2008-02-01,UK,Aged 35-49,Activity_level,11523140.34962448
2008-03-01,UK,Aged 35-49,Activity_level,11547158.267614968
2008-04-01,UK,Aged 35-49,Activity_level,11549775.985236427
2008-05-01,UK,Aged 35-49,Activity_level,11557524.053928116
2008-06-01,UK,Aged 35-49,Activity_level,11561721.380446658
2008-07-01,UK,Aged 35-49,Activity_level,11560820.99708433
2008-08-01,UK,Aged 35-49,Activity_level,11546663.455911161
2008-09-01,UK,Aged 35-49,Activity_level,11528481.398076775
2008-10-01,UK,Aged 35-49,Activity_level,11548312.691720795
2008-11-01,UK,Aged 35-49,Activity_level,11578739.510816332
2008-12-01,UK,Aged 35-49,Activity_level,11611771.250255426
2009-01-01,UK,Aged 35-49,Activity_level,11617472.016955044
2009-02-01,UK,Aged 35-49,Activity_level,11620457.341703031
2009-03-01,UK,Aged 35-49,Activity_level,11607397.331014536
2009-04-01,UK,Aged 35-49,Activity_level,11598282.127152523
2009-05-01,UK,Aged 35-49,Activity_level,11592827.88748283
2009-06-01,UK,Aged 35-49,Activity_level,11580447.159284912
2009-07-01,UK,Aged 35-49,Activity_level,11570200.121701749
2009-08-01,UK,Aged 35-49,Activity_level,11584445.758293115
2009-09-01,UK,Aged 35-49,Activity_level,11617386.586963478
2009-10-01,UK,Aged 35-49,Activity_level,11587658.953666449
2009-11-01,UK,Aged 35-49,Activity_level,11569678.76556284
2009-12-01,UK,Aged 35-49,Activity_level,11546150.655125298
2010-01-01,UK,Aged 35-49,Activity_level,11531443.896658514
2010-02-01,UK,Aged 35-49,Activity_level,11504157.258783575
2010-03-01,UK,Aged 35-49,Activity_level,11517465.939086588
2010-04-01,UK,Aged 35-49,Activity_level,11530953.72698304
2010-05-01,UK,Aged 35-49,Activity_level,11521942.06783989
2010-06-01,UK,Aged 35-49,Activity_level,11518618.224023841
2010-07-01,UK,Aged 35-49,Activity_level,11530068.174759027
2010-08-01,UK,Aged 35-49,Activity_level,11520091.003432918
2010-09-01,UK,Aged 35-49,Activity_level,11505723.131677656
2010-10-01,UK,Aged 35-49,Activity_level,11490282.821740484
2010-11-01,UK,Aged 35-49,Activity_level,11486194.721724741
2010-12-01,UK,Aged 35-49,Activity_level,11478806.027284516
2011-01-01,UK,Aged 35-49,Activity_level,11475912.987570975
2011-02-01,UK,Aged 35-49,Activity_level,11472976.733808815
2011-03-01,UK,Aged 35-49,Activity_level,11448561.680686053
2011-04-01,UK,Aged 35-49,Activity_level,11449095.53357407
2011-05-01,UK,Aged 35-49,Activity_level,11466477.85372125
2011-06-01,UK,Aged 35-49,Activity_level,11434559.731393687
2011-07-01,UK,Aged 35-49,Activity_level,11426883.489267088
2011-08-01,UK,Aged 35-49,Activity_level,11435507.028701905
2011-09-01,UK,Aged 35-49,Activity_level,11430936.01552828
2011-10-01,UK,Aged 35-49,Activity_level,11418721.983783573
2011-11-01,UK,Aged 35-49,Activity_level,11443730.528152585
2011-12-01,UK,Aged 35-49,Activity_level,11421115.759645011
2012-01-01,UK,Aged 35-49,Activity_level,11423474.275794894
2012-02-01,UK,Aged 35-49,Activity_level,11414977.882487051
2012-03-01,UK,Aged 35-49,Activity_level,11410368.522442129
2012-04-01,UK,Aged 35-49,Activity_level,11410879.286604986
2012-05-01,UK,Aged 35-49,Activity_level,11407602.333086818
2012-06-01,UK,Aged 35-49,Activity_level,11428468.133686645
2012-07-01,UK,Aged 35-49,Activity_level,11431129.32660336
2012-08-01,UK,Aged 35-49,Activity_level,11409639.489840683
2012-09-01,UK,Aged 35-49,Activity_level,11407748.730977582
2012-10-01,UK,Aged 35-49,Activity_level,11394561.969240129
2012-11-01,UK,Aged 35-49,Activity_level,11387420.975502659
2012-12-01,UK,Aged 35-49,Activity_level,11363281.066513024
2013-01-01,UK,Aged 35-49,Activity_level,11349774.714191714
2013-02-01,UK,Aged 35-49,Activity_level,11330217.429905217
2013-03-01,UK,Aged 35-49,Activity_level,11319569.266403157
2013-04-01,UK,Aged 35-49,Activity_level,11298843.99568597
2013-05-01,UK,Aged 35-49,Activity_level,11296856.645179052
2013-06-01,UK,Aged 35-49,Activity_level,11282047.412003087
2013-07-01,UK,Aged 35-49,Activity_level,11296128.648724016
2013-08-01,UK,Aged 35-49,Activity_level,11252813.84576278
2013-09-01,UK,Aged 35-49,Activity_level,11243359.660244554
2013-10-01,UK,Aged 35-49,Activity_level,11237985.24817292
2013-11-01,UK,Aged 35-49,Activity_level,11219026.104480904
2013-12-01,UK,Aged 35-49,Activity_level,11251819.901037205
2014-01-01,UK,Aged 35-49,Activity_level,11247027.041215863
2014-02-01,UK,Aged 35-49,Activity_level,11252588.81891577
2014-03-01,UK,Aged 35-49,Activity_level,11250750.375786766
2014-04-01,UK,Aged 35-49,Activity_level,11274517.01195946
2014-05-01,UK,Aged 35-49,Activity_level,11281583.494514875
2014-06-01,UK,Aged 35-49,Activity_level,11265605.6564857
2014-07-01,UK,Aged 35-49,Activity_level,11263964.415984603
2014-08-01,UK,Aged 35-49,Activity_level,11278992.767267823
2014-09-01,UK,Aged 35-49,Activity_level,11262018.926883474
2014-10-01,UK,Aged 35-49,Activity_level,11242377.447669173
2014-11-01,UK,Aged 35-49,Activity_level,11256342.160265597
2014-12-01,UK,Aged 35-49,Activity_level,11258115.455026187
2015-01-01,UK,Aged 35-49,Activity_level,11267954.182824317
2015-02-01,UK,Aged 35-49,Activity_level,11247404.637490522
2015-03-01,UK,Aged 35-49,Activity_level,11237653.187677622
2015-04-01,UK,Aged 35-49,Activity_level,11223523.020728461
2015-05-01,UK,Aged 35-49,Activity_level,11194654.47196189
2015-06-01,UK,Aged 35-49,Activity_level,11175283.971314225
2015-07-01,UK,Aged 35-49,Activity_level,11150324.402012233
2015-08-01,UK,Aged 35-49,Activity_level,11137737.632914657
2015-09-01,UK,Aged 35-49,Activity_level,11144760.067006402
2015-10-01,UK,Aged 35-49,Activity_level,11128104.273471817
2015-11-01,UK,Aged 35-49,Activity_level,11137442.307466934
2015-12-01,UK,Aged 35-49,Activity_level,11124533.757484004
2016-01-01,UK,Aged 35-49,Activity_level,11155912.308843054
2016-02-01,UK,Aged 35-49,Activity_level,11153116.282449024
2016-03-01,UK,Aged 35-49,Activity_level,11123404.822559375
2016-04-01,UK,Aged 35-49,Activity_level,11146559.066891354
2016-05-01,UK,Aged 35-49,Activity_level,11152794.021921847
2016-06-01,UK,Aged 35-49,Activity_level,11170885.152486496
2016-07-01,UK,Aged 35-49,Activity_level,11189336.11719839
2016-08-01,UK,Aged 35-49,Activity_level,11154471.46288402
2016-09-01,UK,Aged 35-49,Activity_level,11137035.609847676
2016-10-01,UK,Aged 35-49,Activity_level,11128135.019435007
2016-11-01,UK,Aged 35-49,Activity_level,11141822.86291648
2016-12-01,UK,Aged 35-49,Activity_level,11139801.948758822
2017-01-01,UK,Aged 35-49,Activity_level,11134412.444299001
2017-02-01,UK,Aged 35-49,Activity_level,11121482.999894105
2017-03-01,UK,Aged 35-49,Activity_level,11127936.376146933
2017-04-01,UK,Aged 35-49,Activity_level,11139057.24327797
2017-05-01,UK,Aged 35-49,Activity_level,11165948.969785795
2017-06-01,UK,Aged 35-49,Activity_level,11188429.665323207
2017-07-01,UK,Aged 35-49,Activity_level,11178834.583839677
2017-08-01,UK,Aged 35-49,Activity_level,11133712.311070021
2017-09-01,UK,Aged 35-49,Activity_level,11161501.876160739
2017-10-01,UK,Aged 35-49,Activity_level,11178096.729381844
2017-11-01,UK,Aged 35-49,Activity_level,11178603.210323479
2017-12-01,UK,Aged 35-49,Activity_level,11184935.728979584
2018-01-01,UK,Aged 35-49,Activity_level,11197671.987013523
2018-02-01,UK,Aged 35-49,Activity_level,11208165.834154692
2018-03-01,UK,Aged 35-49,Activity_level,11201985.069733217
2018-04-01,UK,Aged 35-49,Activity_level,11202079.795148935
2018-05-01,UK,Aged 35-49,Activity_level,11183951.1886202
2018-06-01,UK,Aged 35-49,Activity_level,11169896.552792896
2018-07-01,UK,Aged 35-49,Activity_level,11159506.404770812
2018-08-01,UK,Aged 35-49,Activity_level,11171157.989029087
2018-09-01,UK,Aged 35-49,Activity_level,11183349.612552624
2018-10-01,UK,Aged 35-49,Activity_level,11176703.912646756
2018-11-01,UK,Aged 35-49,Activity_level,11181601.563579367
2018-12-01,UK,Aged 35-49,Activity_level,11181383.521079762
2019-01-01,UK,Aged 35-49,Activity_level,11168075.531226318
2019-02-01,UK,Aged 35-49,Activity_level,11151668.069507416
2019-03-01,UK,Aged 35-49,Activity_level,11164510.87607047
2019-04-01,UK,Aged 35-49,Activity_level,11157468.599198358
2019-05-01,UK,Aged 35-49,Activity_level,11143092.10207373
2019-06-01,UK,Aged 35-49,Activity_level,11136780.26742217
2019-07-01,UK,Aged 35-49,Activity_level,11142169.968690034
2019-08-01,UK,Aged 35-49,Activity_level,11158288.173692875
2019-09-01,UK,Aged 35-49,Activity_level,11151853.22935063
2019-10-01,UK,Aged 35-49,Activity_level,11180494.031667486
2019-11-01,UK,Aged 35-49,Activity_level,11192370.211042942
2019-12-01,UK,Aged 35-49,Activity_level,11171826.508363325
2020-01-01,UK,Aged 35-49,Activity_level,11188628.168113673
2020-02-01,UK,Aged 35-49,Activity_level,11151522.646949913
2020-03-01,UK,Aged 35-49,Activity_level,11107749.470032027
2020-04-01,UK,Aged 35-49,Activity_level,11094984.18385499
2020-05-01,UK,Aged 35-49,Activity_level,11083061.337936938
2020-06-01,UK,Aged 35-49,Activity_level,11099178.05723733
2020-07-01,UK,Aged 35-49,Activity_level,11093231.164543074
2020-08-01,UK,Aged 35-49,Activity_level,11072667.907904444
2020-09-01,UK,Aged 35-49,Activity_level,11106917.993486866
2020-10-01,UK,Aged 35-49,Activity_level,11106849.371635504
2020-11-01,UK,Aged 35-49,Activity_level,11094933.850448526
2020-12-01,UK,Aged 35-49,Activity_level,11094462.465419434
2021-01-01,UK,Aged 35-49,Activity_level,11138798.154949397
2021-02-01,UK,Aged 35-49,Activity_level,11117196.93813347
2021-03-01,UK,Aged 35-49,Activity_level,11131366.898480207
2021-04-01,UK,Aged 35-49,Activity_level,11132987.611092687
2021-05-01,UK,Aged 35-49,Activity_level,11134950.188336965
2021-06-01,UK,Aged 35-49,Activity_level,11145846.246757098
2021-07-01,UK,Aged 35-49,Activity_level,11178135.775303457
2021-08-01,UK,Aged 35-49,Activity_level,11174823.404436287
2021-09-01,UK,Aged 35-49,Activity_level,11162282.78648132
2021-10-01,UK,Aged 35-49,Activity_level,11143233.121558549
