date,sheet,age,measure,value
Jul-Sep 2002,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,15.347911202096535
Oct-Dec 2002,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,15.02124679588257
Jan-Mar 2003,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,15.70978998303509
Apr-Jun 2003,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,16.15247005446155
Jul-Sep 2003,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,15.560039857833669
Oct-Dec 2003,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,14.938118936638665
Jan-Mar 2004,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,14.531509179441368
Apr-Jun 2004,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,15.521626110224263
Jul-Sep 2004,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,16.0486642817745
Oct-Dec 2004,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,15.492071555658004
Jan-Mar 2005,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,15.717239119207646
Apr-Jun 2005,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,15.861388461046259
Jul-Sep 2005,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,15.175915145184247
Oct-Dec 2005,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,16.113768434331664
Jan-Mar 2006,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,16.044439589303217
Apr-Jun 2006,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,15.99250754469562
Jul-Sep 2006,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,16.429096123041965
Oct-Dec 2006,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,15.678587870441776
Jan-Mar 2007,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,15.95321537540755
Apr-Jun 2007,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,15.90514633770373
Jul-Sep 2007,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,15.858422490092327
Oct-Dec 2007,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,15.557938347327166
Jan-Mar 2008,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,15.578939579947404
Apr-Jun 2008,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,16.03693732141053
Jul-Sep 2008,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,16.10621044050603
Oct-Dec 2008,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,16.080558599283904
Jan-Mar 2009,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,16.496610854876153
Apr-Jun 2009,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,16.83797255048316
Jul-Sep 2009,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,16.85739288417322
Oct-Dec 2009,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,16.60566829557803
Jan-Mar 2010,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,17.069148842280814
Apr-Jun 2010,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,16.218872730233564
Jul-Sep 2010,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,17.13444340678499
Oct-Dec 2010,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,17.245021793695493
Jan-Mar 2011,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,16.34955662365501
Apr-Jun 2011,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,17.19879206853371
Jul-Sep 2011,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,17.977838017307295
Oct-Dec 2011,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,17.256676210531108
Jan-Mar 2012,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,17.113747063038392
Apr-Jun 2012,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,17.079464910477125
Jul-Sep 2012,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,16.147510437076164
Oct-Dec 2012,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,15.981954298933898
Jan-Mar 2013,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,16.502314131310992
Apr-Jun 2013,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,16.241984190597964
Jul-Sep 2013,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,15.976537573653212
Oct-Dec 2013,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,14.858677201416445
Jan-Mar 2014,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,14.469640536902956
Apr-Jun 2014,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,14.282457971835546
Jul-Sep 2014,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,14.495777295345324
Oct-Dec 2014,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,15.400569182659124
Jan-Mar 2015,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,14.401954215253848
Apr-Jun 2015,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,13.913682485348177
Jul-Sep 2015,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,12.904342692574192
Oct-Dec 2015,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,13.020158895092862
Jan-Mar 2016,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,12.953589603107316
Apr-Jun 2016,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,12.29668142911669
Jul-Sep 2016,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,12.177594645419175
Oct-Dec 2016,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,11.559016860056568
Jan-Mar 2017,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,11.514392936966127
Apr-Jun 2017,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,11.587008055552337
Jul-Sep 2017,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,10.800447331827154
Oct-Dec 2017,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,11.124324565868282
Jan-Mar 2018,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,11.636411104761427
Apr-Jun 2018,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,11.350713516466973
Jul-Sep 2018,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,12.040093119179316
Oct-Dec 2018,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,12.172694901167937
Jan-Mar 2019,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,11.284016266746303
Apr-Jun 2019,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,11.18296062833588
Jul-Sep 2019,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,11.183400754889647
Oct-Dec 2019,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,11.010897320050365
Jan-Mar 2020,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,10.957090772182019
Apr-Jun 2020,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,11.189590150542521
Jul-Sep 2020,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,10.188174236980386
Oct-Dec 2020,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,10.20397162600459
Jan-Mar 2021,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,9.337921852035066
Apr-Jun 2021,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,8.917555698696289
Jul-Sep 2021,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,9.866488888982724
Oct-Dec 2021,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,8.965212569631218
Jan-Mar 2022,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,9.583252885412437
Apr-Jun 2022,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,9.781759942136409
Jul-Sep 2022,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,10.435170149434624
Oct-Dec 2022,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,11.575752276175129
Jan-Mar 2023,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,11.678882077624216
Apr-Jun 2023,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,10.753423003076866
Jul-Sep 2023,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,11.782733976532882
Oct-Dec 2023,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,10.980191610055218
Jan-Mar 2024,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,11.226368179460142
Apr-Jun 2024,Women - SA,Aged 16-24,People who were NEET as a percentage of people in relevant population group,10.77778983792365
Oct-Dec 2001,Women - SA,Aged 16-17,Young people who were NEET_Total,59.0
Jan-Mar 2002,Women - SA,Aged 16-17,Young people who were NEET_Total,53.0
Apr-Jun 2002,Women - SA,Aged 16-17,Young people who were NEET_Total,62.0
Jul-Sep 2002,Women - SA,Aged 16-17,Young people who were NEET_Total,53.0
Oct-Dec 2002,Women - SA,Aged 16-17,Young people who were NEET_Total,55.0
Jan-Mar 2003,Women - SA,Aged 16-17,Young people who were NEET_Total,50.0
Apr-Jun 2003,Women - SA,Aged 16-17,Young people who were NEET_Total,63.0
Jul-Sep 2003,Women - SA,Aged 16-17,Young people who were NEET_Total,52.0
Oct-Dec 2003,Women - SA,Aged 16-17,Young people who were NEET_Total,47.0
Jan-Mar 2004,Women - SA,Aged 16-17,Young people who were NEET_Total,49.0
Apr-Jun 2004,Women - SA,Aged 16-17,Young people who were NEET_Total,58.0
Jul-Sep 2004,Women - SA,Aged 16-17,Young people who were NEET_Total,59.0
Oct-Dec 2004,Women - SA,Aged 16-17,Young people who were NEET_Total,61.0
Jan-Mar 2005,Women - SA,Aged 16-17,Young people who were NEET_Total,62.0
Apr-Jun 2005,Women - SA,Aged 16-17,Young people who were NEET_Total,57.0
Jul-Sep 2005,Women - SA,Aged 16-17,Young people who were NEET_Total,48.0
Oct-Dec 2005,Women - SA,Aged 16-17,Young people who were NEET_Total,53.0
Jan-Mar 2006,Women - SA,Aged 16-17,Young people who were NEET_Total,49.0
Apr-Jun 2006,Women - SA,Aged 16-17,Young people who were NEET_Total,55.0
Jul-Sep 2006,Women - SA,Aged 16-17,Young people who were NEET_Total,57.0
Oct-Dec 2006,Women - SA,Aged 16-17,Young people who were NEET_Total,52.0
Jan-Mar 2007,Women - SA,Aged 16-17,Young people who were NEET_Total,52.0
Apr-Jun 2007,Women - SA,Aged 16-17,Young people who were NEET_Total,51.0
Jul-Sep 2007,Women - SA,Aged 16-17,Young people who were NEET_Total,59.0
Oct-Dec 2007,Women - SA,Aged 16-17,Young people who were NEET_Total,49.0
Jan-Mar 2008,Women - SA,Aged 16-17,Young people who were NEET_Total,48.0
Apr-Jun 2008,Women - SA,Aged 16-17,Young people who were NEET_Total,51.0
Jul-Sep 2008,Women - SA,Aged 16-17,Young people who were NEET_Total,53.0
Oct-Dec 2008,Women - SA,Aged 16-17,Young people who were NEET_Total,48.0
Jan-Mar 2009,Women - SA,Aged 16-17,Young people who were NEET_Total,52.0
Apr-Jun 2009,Women - SA,Aged 16-17,Young people who were NEET_Total,52.0
Jul-Sep 2009,Women - SA,Aged 16-17,Young people who were NEET_Total,40.0
Oct-Dec 2009,Women - SA,Aged 16-17,Young people who were NEET_Total,41.0
Jan-Mar 2010,Women - SA,Aged 16-17,Young people who were NEET_Total,39.0
Apr-Jun 2010,Women - SA,Aged 16-17,Young people who were NEET_Total,35.0
Jul-Sep 2010,Women - SA,Aged 16-17,Young people who were NEET_Total,37.0
Oct-Dec 2010,Women - SA,Aged 16-17,Young people who were NEET_Total,39.0
Jan-Mar 2011,Women - SA,Aged 16-17,Young people who were NEET_Total,35.0
Apr-Jun 2011,Women - SA,Aged 16-17,Young people who were NEET_Total,32.0
Jul-Sep 2011,Women - SA,Aged 16-17,Young people who were NEET_Total,39.0
Oct-Dec 2011,Women - SA,Aged 16-17,Young people who were NEET_Total,38.0
Jan-Mar 2012,Women - SA,Aged 16-17,Young people who were NEET_Total,41.0
Apr-Jun 2012,Women - SA,Aged 16-17,Young people who were NEET_Total,35.0
Jul-Sep 2012,Women - SA,Aged 16-17,Young people who were NEET_Total,27.0
Oct-Dec 2012,Women - SA,Aged 16-17,Young people who were NEET_Total,27.0
Jan-Mar 2013,Women - SA,Aged 16-17,Young people who were NEET_Total,34.0
Apr-Jun 2013,Women - SA,Aged 16-17,Young people who were NEET_Total,33.0
Jul-Sep 2013,Women - SA,Aged 16-17,Young people who were NEET_Total,28.0
Oct-Dec 2013,Women - SA,Aged 16-17,Young people who were NEET_Total,27.0
Jan-Mar 2014,Women - SA,Aged 16-17,Young people who were NEET_Total,25.0
Apr-Jun 2014,Women - SA,Aged 16-17,Young people who were NEET_Total,32.0
Jul-Sep 2014,Women - SA,Aged 16-17,Young people who were NEET_Total,27.0
Oct-Dec 2014,Women - SA,Aged 16-17,Young people who were NEET_Total,34.0
Jan-Mar 2015,Women - SA,Aged 16-17,Young people who were NEET_Total,23.0
Apr-Jun 2015,Women - SA,Aged 16-17,Young people who were NEET_Total,21.0
Jul-Sep 2015,Women - SA,Aged 16-17,Young people who were NEET_Total,22.0
Oct-Dec 2015,Women - SA,Aged 16-17,Young people who were NEET_Total,18.0
Jan-Mar 2016,Women - SA,Aged 16-17,Young people who were NEET_Total,24.0
Apr-Jun 2016,Women - SA,Aged 16-17,Young people who were NEET_Total,30.0
Jul-Sep 2016,Women - SA,Aged 16-17,Young people who were NEET_Total,27.0
Oct-Dec 2016,Women - SA,Aged 16-17,Young people who were NEET_Total,26.0
Jan-Mar 2017,Women - SA,Aged 16-17,Young people who were NEET_Total,30.0
Apr-Jun 2017,Women - SA,Aged 16-17,Young people who were NEET_Total,28.0
Jul-Sep 2017,Women - SA,Aged 16-17,Young people who were NEET_Total,27.0
Oct-Dec 2017,Women - SA,Aged 16-17,Young people who were NEET_Total,29.0
Jan-Mar 2018,Women - SA,Aged 16-17,Young people who were NEET_Total,25.0
Apr-Jun 2018,Women - SA,Aged 16-17,Young people who were NEET_Total,21.0
Jul-Sep 2018,Women - SA,Aged 16-17,Young people who were NEET_Total,27.0
Oct-Dec 2018,Women - SA,Aged 16-17,Young people who were NEET_Total,34.0
Jan-Mar 2019,Women - SA,Aged 16-17,Young people who were NEET_Total,19.0
Apr-Jun 2019,Women - SA,Aged 16-17,Young people who were NEET_Total,22.0
Jul-Sep 2019,Women - SA,Aged 16-17,Young people who were NEET_Total,23.0
Oct-Dec 2019,Women - SA,Aged 16-17,Young people who were NEET_Total,23.0
Jan-Mar 2020,Women - SA,Aged 16-17,Young people who were NEET_Total,22.0
Apr-Jun 2020,Women - SA,Aged 16-17,Young people who were NEET_Total,20.0
Jul-Sep 2020,Women - SA,Aged 16-17,Young people who were NEET_Total,21.0
Oct-Dec 2020,Women - SA,Aged 16-17,Young people who were NEET_Total,22.0
Jan-Mar 2021,Women - SA,Aged 16-17,Young people who were NEET_Total,23.0
Apr-Jun 2021,Women - SA,Aged 16-17,Young people who were NEET_Total,25.0
Jul-Sep 2021,Women - SA,Aged 16-17,Young people who were NEET_Total,18.0
Oct-Dec 2021,Women - SA,Aged 16-17,Young people who were NEET_Total,20.0
Jan-Mar 2022,Women - SA,Aged 16-17,Young people who were NEET_Total,16.0
Apr-Jun 2022,Women - SA,Aged 16-17,Young people who were NEET_Total,12.0
Jul-Sep 2022,Women - SA,Aged 16-17,Young people who were NEET_Total,25.0
Oct-Dec 2022,Women - SA,Aged 16-17,Young people who were NEET_Total,31.0
Jan-Mar 2023,Women - SA,Aged 16-17,Young people who were NEET_Total,28.0
Apr-Jun 2023,Women - SA,Aged 16-17,Young people who were NEET_Total,29.0
Jul-Sep 2023,Women - SA,Aged 16-17,Young people who were NEET_Total,33.0
Oct-Dec 2023,Women - SA,Aged 16-17,Young people who were NEET_Total,29.0
Jan-Mar 2024,Women - SA,Aged 16-17,Young people who were NEET_Total,31.0
Apr-Jun 2024,Women - SA,Aged 16-17,Young people who were NEET_Total,20.0
Oct-Dec 2001,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,32.0
Jan-Mar 2002,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,24.0
Apr-Jun 2002,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,27.0
Jul-Sep 2002,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,30.0
Oct-Dec 2002,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,33.0
Jan-Mar 2003,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,26.0
Apr-Jun 2003,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,34.0
Jul-Sep 2003,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,26.0
Oct-Dec 2003,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,26.0
Jan-Mar 2004,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,28.0
Apr-Jun 2004,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,27.0
Jul-Sep 2004,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,30.0
Oct-Dec 2004,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,34.0
Jan-Mar 2005,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,31.0
Apr-Jun 2005,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,26.0
Jul-Sep 2005,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,21.0
Oct-Dec 2005,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,28.0
Jan-Mar 2006,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,24.0
Apr-Jun 2006,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,24.0
Jul-Sep 2006,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,29.0
Oct-Dec 2006,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,25.0
Jan-Mar 2007,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,25.0
Apr-Jun 2007,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,24.0
Jul-Sep 2007,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,28.0
Oct-Dec 2007,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,24.0
Jan-Mar 2008,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,22.0
Apr-Jun 2008,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,29.0
Jul-Sep 2008,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,26.0
Oct-Dec 2008,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,26.0
Jan-Mar 2009,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,24.0
Apr-Jun 2009,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,23.0
Jul-Sep 2009,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,19.0
Oct-Dec 2009,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,19.0
Jan-Mar 2010,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,21.0
Apr-Jun 2010,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,19.0
Jul-Sep 2010,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,18.0
Oct-Dec 2010,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,20.0
Jan-Mar 2011,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,19.0
Apr-Jun 2011,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,16.0
Jul-Sep 2011,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,22.0
Oct-Dec 2011,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,19.0
Jan-Mar 2012,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,23.0
Apr-Jun 2012,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,20.0
Jul-Sep 2012,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,12.0
Oct-Dec 2012,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,13.0
Jan-Mar 2013,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,13.0
Apr-Jun 2013,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,14.0
Jul-Sep 2013,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,12.0
Oct-Dec 2013,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,13.0
Jan-Mar 2014,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,11.0
Apr-Jun 2014,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,14.0
Jul-Sep 2014,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,15.0
Oct-Dec 2014,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,17.0
Jan-Mar 2015,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,10.0
Apr-Jun 2015,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,8.0
Jul-Sep 2015,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,10.0
Oct-Dec 2015,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,6.0
Jan-Mar 2016,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,11.0
Apr-Jun 2016,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,10.0
Jul-Sep 2016,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,11.0
Oct-Dec 2016,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,9.0
Jan-Mar 2017,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,17.0
Apr-Jun 2017,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,9.0
Jul-Sep 2017,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,10.0
Oct-Dec 2017,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,14.0
Jan-Mar 2018,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,11.0
Apr-Jun 2018,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,6.0
Jul-Sep 2018,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,
Oct-Dec 2018,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,11.0
Jan-Mar 2019,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,7.0
Apr-Jun 2019,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,8.0
Jul-Sep 2019,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,7.0
Oct-Dec 2019,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,6.0
Jan-Mar 2020,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,10.0
Apr-Jun 2020,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,8.0
Jul-Sep 2020,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,8.0
Oct-Dec 2020,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,
Jan-Mar 2021,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,5.0
Apr-Jun 2021,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,8.0
Jul-Sep 2021,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,
Oct-Dec 2021,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,7.0
Jan-Mar 2022,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,
Apr-Jun 2022,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,6.0
Jul-Sep 2022,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,10.0
Oct-Dec 2022,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,8.0
Jan-Mar 2023,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,8.0
Apr-Jun 2023,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,8.0
Jul-Sep 2023,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,
Oct-Dec 2023,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,10.0
Jan-Mar 2024,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,16.0
Apr-Jun 2024,Women - SA,Aged 16-17,Young people who were NEET_Unemployed,11.0
Oct-Dec 2001,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,27.0
Jan-Mar 2002,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,29.0
Apr-Jun 2002,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,35.0
Jul-Sep 2002,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,23.0
Oct-Dec 2002,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,22.0
Jan-Mar 2003,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,24.0
Apr-Jun 2003,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,29.0
Jul-Sep 2003,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,26.0
Oct-Dec 2003,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,21.0
Jan-Mar 2004,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,21.0
Apr-Jun 2004,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,31.0
Jul-Sep 2004,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,29.0
Oct-Dec 2004,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,27.0
Jan-Mar 2005,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,31.0
Apr-Jun 2005,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,31.0
Jul-Sep 2005,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,27.0
Oct-Dec 2005,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,24.0
Jan-Mar 2006,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,26.0
Apr-Jun 2006,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,31.0
Jul-Sep 2006,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,28.0
Oct-Dec 2006,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,27.0
Jan-Mar 2007,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,27.0
Apr-Jun 2007,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,27.0
Jul-Sep 2007,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,31.0
Oct-Dec 2007,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,24.0
Jan-Mar 2008,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,26.0
Apr-Jun 2008,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,21.0
Jul-Sep 2008,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,27.0
Oct-Dec 2008,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,22.0
Jan-Mar 2009,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,28.0
Apr-Jun 2009,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,28.0
Jul-Sep 2009,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,21.0
Oct-Dec 2009,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,22.0
Jan-Mar 2010,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,18.0
Apr-Jun 2010,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,15.0
